ele,time,extensions/TrackPointExtension/hr/__text,extensions/TrackPointExtension/cad/__text,_lat,_lon
1526.8,2016-09-05T13:03:58Z,135,5,35.2019210,-106.6144120
1527.0,2016-09-05T13:03:59Z,135,5,35.2019370,-106.6143810
1527.0,2016-09-05T13:04:00Z,135,54,35.2019640,-106.6143550
1527.0,2016-09-05T13:04:01Z,135,60,35.2019990,-106.6143360
1527.0,2016-09-05T13:04:02Z,135,64,35.2020370,-106.6143190
1527.0,2016-09-05T13:04:03Z,135,64,35.2020790,-106.6143050
1526.6,2016-09-05T13:04:04Z,135,64,35.2021210,-106.6142910
1526.6,2016-09-05T13:04:05Z,135,0,35.2021620,-106.6142780
1526.8,2016-09-05T13:04:06Z,135,16,35.2022020,-106.6142640
1526.8,2016-09-05T13:04:07Z,135,67,35.2022430,-106.6142470
1526.8,2016-09-05T13:04:08Z,135,67,35.2022850,-106.6142310
1526.8,2016-09-05T13:04:09Z,135,69,35.2023300,-106.6142170
1526.8,2016-09-05T13:04:10Z,135,73,35.2023780,-106.6142060
1527.0,2016-09-05T13:04:11Z,135,75,35.2024260,-106.6141970
1527.2,2016-09-05T13:04:12Z,135,77,35.2024760,-106.6141870
1527.0,2016-09-05T13:04:13Z,135,77,35.2025270,-106.6141770
1527.0,2016-09-05T13:04:14Z,135,78,35.2025790,-106.6141660
1527.0,2016-09-05T13:04:15Z,135,83,35.2026320,-106.6141510
1527.0,2016-09-05T13:04:16Z,135,83,35.2026850,-106.6141350
1527.0,2016-09-05T13:04:17Z,135,84,35.2027400,-106.6141200
1527.2,2016-09-05T13:04:18Z,135,86,35.2027960,-106.6141050
1527.2,2016-09-05T13:04:19Z,135,87,35.2028530,-106.6140910
1527.4,2016-09-05T13:04:20Z,135,91,35.2029110,-106.6140770
1527.4,2016-09-05T13:04:21Z,135,91,35.2029690,-106.6140650
1527.4,2016-09-05T13:04:22Z,135,92,35.2030270,-106.6140500
1527.4,2016-09-05T13:04:23Z,135,92,35.2030880,-106.6140350
1527.6,2016-09-05T13:04:24Z,135,33,35.2031460,-106.6140230
1527.8,2016-09-05T13:04:25Z,135,61,35.2032030,-106.6140090
1527.6,2016-09-05T13:04:26Z,135,63,35.2032580,-106.6139930
1527.6,2016-09-05T13:04:27Z,135,65,35.2033130,-106.6139770
1527.4,2016-09-05T13:04:28Z,135,65,35.2033710,-106.6139630
1527.2,2016-09-05T13:04:29Z,135,66,35.2034310,-106.6139500
1527.4,2016-09-05T13:04:30Z,135,66,35.2034940,-106.6139350
1527.4,2016-09-05T13:04:31Z,135,68,35.2035580,-106.6139200
1527.6,2016-09-05T13:04:32Z,135,67,35.2036220,-106.6139040
1527.6,2016-09-05T13:04:33Z,135,67,35.2036870,-106.6138890
1527.4,2016-09-05T13:04:34Z,135,68,35.2037530,-106.6138740
1527.6,2016-09-05T13:04:35Z,135,69,35.2038190,-106.6138590
1527.8,2016-09-05T13:04:36Z,135,67,35.2038860,-106.6138450
1527.6,2016-09-05T13:04:37Z,135,70,35.2039530,-106.6138310
1527.6,2016-09-05T13:04:38Z,135,70,35.2040190,-106.6138160
1527.8,2016-09-05T13:04:39Z,135,70,35.2040860,-106.6138010
1527.6,2016-09-05T13:04:40Z,135,70,35.2041530,-106.6137850
1527.6,2016-09-05T13:04:41Z,135,70,35.2042200,-106.6137700
1527.6,2016-09-05T13:04:42Z,135,71,35.2042880,-106.6137550
1527.8,2016-09-05T13:04:43Z,135,72,35.2043560,-106.6137420
1527.8,2016-09-05T13:04:44Z,135,72,35.2044250,-106.6137250
1527.8,2016-09-05T13:04:45Z,135,72,35.2044940,-106.6137090
1527.8,2016-09-05T13:04:46Z,135,72,35.2045620,-106.6136930
1527.6,2016-09-05T13:04:47Z,135,72,35.2046310,-106.6136770
1527.4,2016-09-05T13:04:48Z,135,72,35.2046990,-106.6136620
1527.6,2016-09-05T13:04:49Z,135,72,35.2047690,-106.6136480
1527.8,2016-09-05T13:04:50Z,122,74,35.2048380,-106.6136350
1527.6,2016-09-05T13:04:51Z,122,71,35.2049080,-106.6136200
1527.6,2016-09-05T13:04:52Z,122,72,35.2049770,-106.6136030
1527.4,2016-09-05T13:04:53Z,122,72,35.2050440,-106.6135870
1527.6,2016-09-05T13:04:54Z,122,71,35.2051090,-106.6135720
1527.8,2016-09-05T13:04:55Z,122,70,35.2051730,-106.6135560
1528.0,2016-09-05T13:04:56Z,122,71,35.2052360,-106.6135390
1527.8,2016-09-05T13:04:57Z,122,70,35.2053000,-106.6135210
1528.0,2016-09-05T13:04:58Z,122,69,35.2053650,-106.6135010
1528.2,2016-09-05T13:04:59Z,122,71,35.2054270,-106.6134790
1527.6,2016-09-05T13:05:00Z,122,68,35.2054890,-106.6134570
1527.8,2016-09-05T13:05:01Z,122,68,35.2055530,-106.6134320
1528.2,2016-09-05T13:05:02Z,122,70,35.2056170,-106.6134100
1528.2,2016-09-05T13:05:03Z,122,70,35.2056810,-106.6133870
1528.2,2016-09-05T13:05:04Z,122,69,35.2057420,-106.6133630
1528.0,2016-09-05T13:05:05Z,122,70,35.2058030,-106.6133350
1528.0,2016-09-05T13:05:06Z,122,70,35.2058600,-106.6133050
1528.0,2016-09-05T13:05:07Z,122,70,35.2059160,-106.6132730
1528.0,2016-09-05T13:05:08Z,122,70,35.2059690,-106.6132390
1528.2,2016-09-05T13:05:09Z,122,71,35.2060230,-106.6132020
1528.0,2016-09-05T13:05:10Z,122,71,35.2060790,-106.6131630
