ele,time,extensions/TrackPointExtension/hr/__text,extensions/TrackPointExtension/cad/__text,_lat,_lon
1519.2,2016-09-03T10:34:09Z,88,63,35.2024600,-106.6164370
1519.0,2016-09-03T10:34:10Z,88,63,35.2024440,-106.6163890
1519.0,2016-09-03T10:34:11Z,88,64,35.2024290,-106.6163400
1519.0,2016-09-03T10:34:12Z,88,64,35.2024130,-106.6162910
1519.0,2016-09-03T10:34:13Z,88,64,35.2023980,-106.6162430
1518.8,2016-09-03T10:34:14Z,88,65,35.2023840,-106.6161930
1519.0,2016-09-03T10:34:15Z,88,64,35.2023700,-106.6161440
1519.2,2016-09-03T10:34:16Z,98,65,35.2023560,-106.6160940
1519.0,2016-09-03T10:34:17Z,98,67,35.2023410,-106.6160440
1519.0,2016-09-03T10:34:18Z,98,64,35.2023250,-106.6159940
1519.2,2016-09-03T10:34:19Z,98,64,35.2023110,-106.6159440
1519.2,2016-09-03T10:34:20Z,98,64,35.2023000,-106.6158950
1519.0,2016-09-03T10:34:21Z,98,0,35.2022880,-106.6158480
1519.2,2016-09-03T10:34:22Z,98,0,35.2022760,-106.6158040
1519.4,2016-09-03T10:34:23Z,98,0,35.2022630,-106.6157610
1519.2,2016-09-03T10:34:24Z,98,21,35.2022490,-106.6157180
1519.0,2016-09-03T10:34:25Z,98,57,35.2022330,-106.6156740
1519.0,2016-09-03T10:34:26Z,98,59,35.2022190,-106.6156300
1518.8,2016-09-03T10:34:27Z,98,59,35.2022060,-106.6155850
1519.2,2016-09-03T10:34:28Z,98,58,35.2021930,-106.6155390
1519.4,2016-09-03T10:34:29Z,98,58,35.2021800,-106.6154950
1519.2,2016-09-03T10:34:30Z,98,61,35.2021670,-106.6154500
1519.2,2016-09-03T10:34:31Z,98,59,35.2021570,-106.6154050
1519.2,2016-09-03T10:34:32Z,98,58,35.2021450,-106.6153600
1519.2,2016-09-03T10:34:33Z,98,58,35.2021330,-106.6153160
1519.2,2016-09-03T10:34:34Z,98,58,35.2021210,-106.6152710
1519.6,2016-09-03T10:34:35Z,98,58,35.2021080,-106.6152270
1519.4,2016-09-03T10:34:36Z,98,58,35.2020950,-106.6151840
1519.4,2016-09-03T10:34:37Z,98,57,35.2020820,-106.6151420
1519.4,2016-09-03T10:34:38Z,98,54,35.2020680,-106.6151020
1519.8,2016-09-03T10:34:39Z,98,53,35.2020530,-106.6150630
1519.6,2016-09-03T10:34:40Z,98,53,35.2020400,-106.6150250
1519.4,2016-09-03T10:34:41Z,98,52,35.2020290,-106.6149870
1519.4,2016-09-03T10:34:42Z,98,52,35.2020180,-106.6149480
1519.4,2016-09-03T10:34:43Z,98,52,35.2020120,-106.6149100
1519.4,2016-09-03T10:34:44Z,98,0,35.2020070,-106.6148710
1519.4,2016-09-03T10:34:45Z,98,0,35.2020000,-106.6148310
1519.4,2016-09-03T10:34:46Z,98,0,35.2019890,-106.6147900
1519.4,2016-09-03T10:34:47Z,98,0,35.2019750,-106.6147470
1519.4,2016-09-03T10:34:48Z,98,0,35.2019610,-106.6147010
1519.2,2016-09-03T10:34:49Z,101,0,35.2019460,-106.6146560
1519.0,2016-09-03T10:34:50Z,101,0,35.2019330,-106.6146160
1518.8,2016-09-03T10:34:51Z,101,0,35.2019220,-106.6145800
1518.6,2016-09-03T10:34:52Z,100,0,35.2019120,-106.6145450
1518.6,2016-09-03T10:34:53Z,100,0,35.2019050,-106.6145150
1518.4,2016-09-03T10:34:54Z,100,0,35.2019000,-106.6144870
1518.4,2016-09-03T10:34:55Z,102,0,35.2018970,-106.6144620
1518.4,2016-09-03T10:34:56Z,102,0,35.2018980,-106.6144390
1518.6,2016-09-03T10:34:57Z,102,0,35.2019010,-106.6144120
1518.6,2016-09-03T10:34:58Z,102,7,35.2019060,-106.6143840
1518.6,2016-09-03T10:34:59Z,102,7,35.2019190,-106.6143550
1518.6,2016-09-03T10:35:00Z,102,43,35.2019380,-106.6143280
1518.6,2016-09-03T10:35:01Z,102,53,35.2019660,-106.6143040
1518.8,2016-09-03T10:35:02Z,102,53,35.2019990,-106.6142820
1518.8,2016-09-03T10:35:03Z,102,61,35.2020350,-106.6142600
1518.8,2016-09-03T10:35:04Z,101,66,35.2020760,-106.6142400
1518.6,2016-09-03T10:35:05Z,101,66,35.2021200,-106.6142250
1518.6,2016-09-03T10:35:06Z,101,66,35.2021660,-106.6142140
1518.8,2016-09-03T10:35:07Z,101,0,35.2022100,-106.6142040
1518.6,2016-09-03T10:35:08Z,101,0,35.2022530,-106.6141930
1518.6,2016-09-03T10:35:09Z,101,0,35.2022960,-106.6141850
1518.8,2016-09-03T10:35:10Z,101,0,35.2023370,-106.6141750
1518.8,2016-09-03T10:35:11Z,101,11,35.2023810,-106.6141610
1519.0,2016-09-03T10:35:12Z,101,70,35.2024270,-106.6141500
1519.0,2016-09-03T10:35:13Z,101,74,35.2024770,-106.6141400
1518.8,2016-09-03T10:35:14Z,101,75,35.2025270,-106.6141300
1518.8,2016-09-03T10:35:15Z,101,78,35.2025800,-106.6141200
1519.2,2016-09-03T10:35:16Z,101,80,35.2026340,-106.6141100
1519.2,2016-09-03T10:35:17Z,101,80,35.2026880,-106.6140990
1519.2,2016-09-03T10:35:18Z,101,84,35.2027440,-106.6140860
1519.0,2016-09-03T10:35:19Z,101,84,35.2028010,-106.6140740
1519.0,2016-09-03T10:35:20Z,101,84,35.2028560,-106.6140620
1518.8,2016-09-03T10:35:21Z,109,47,35.2029100,-106.6140510
1518.8,2016-09-03T10:35:22Z,110,47,35.2029640,-106.6140390
1518.8,2016-09-03T10:35:23Z,110,47,35.2030160,-106.6140280
1519.0,2016-09-03T10:35:24Z,110,0,35.2030670,-106.6140170
1519.2,2016-09-03T10:35:25Z,110,23,35.2031200,-106.6140060
1519.2,2016-09-03T10:35:26Z,110,23,35.2031730,-106.6139940
1519.2,2016-09-03T10:35:27Z,110,34,35.2032240,-106.6139810
1519.2,2016-09-03T10:35:28Z,110,35,35.2032710,-106.6139690
1519.2,2016-09-03T10:35:29Z,110,81,35.2033180,-106.6139570
1519.0,2016-09-03T10:35:30Z,110,68,35.2033680,-106.6139450
1519.0,2016-09-03T10:35:31Z,110,67,35.2034160,-106.6139330
1519.2,2016-09-03T10:35:32Z,103,71,35.2034660,-106.6139220
1519.0,2016-09-03T10:35:33Z,103,71,35.2035180,-106.6139110
1519.2,2016-09-03T10:35:34Z,103,71,35.2035690,-106.6139000
1519.2,2016-09-03T10:35:35Z,103,0,35.2036200,-106.6138920
1519.0,2016-09-03T10:35:36Z,103,17,35.2036710,-106.6138840
1519.2,2016-09-03T10:35:37Z,101,69,35.2037220,-106.6138730
1519.2,2016-09-03T10:35:38Z,101,71,35.2037750,-106.6138590
1519.4,2016-09-03T10:35:39Z,101,73,35.2038290,-106.6138440
1519.0,2016-09-03T10:35:40Z,101,73,35.2038850,-106.6138320
1519.2,2016-09-03T10:35:41Z,101,77,35.2039430,-106.6138210
1519.2,2016-09-03T10:35:42Z,101,80,35.2040020,-106.6138100
1519.2,2016-09-03T10:35:43Z,101,79,35.2040610,-106.6137960
1519.4,2016-09-03T10:35:44Z,101,82,35.2041220,-106.6137810
1519.6,2016-09-03T10:35:45Z,101,83,35.2041840,-106.6137680
1519.4,2016-09-03T10:35:46Z,101,83,35.2042450,-106.6137560
1519.6,2016-09-03T10:35:47Z,101,82,35.2043070,-106.6137440
1519.4,2016-09-03T10:35:48Z,101,83,35.2043690,-106.6137310
1519.4,2016-09-03T10:35:49Z,100,82,35.2044310,-106.6137170
1519.2,2016-09-03T10:35:50Z,100,82,35.2044920,-106.6137030
1519.2,2016-09-03T10:35:51Z,100,82,35.2045510,-106.6136910
1519.4,2016-09-03T10:35:52Z,100,0,35.2046090,-106.6136780
1519.6,2016-09-03T10:35:53Z,100,0,35.2046650,-106.6136640
1519.4,2016-09-03T10:35:54Z,100,0,35.2047190,-106.6136510
1519.4,2016-09-03T10:35:55Z,100,0,35.2047720,-106.6136390
1519.4,2016-09-03T10:35:56Z,100,0,35.2048250,-106.6136290
1519.4,2016-09-03T10:35:57Z,100,0,35.2048750,-106.6136180
1519.4,2016-09-03T10:35:58Z,100,0,35.2049230,-106.6136050
1519.4,2016-09-03T10:35:59Z,100,0,35.2049710,-106.6135930
1519.2,2016-09-03T10:36:00Z,100,6,35.2050180,-106.6135820
1519.4,2016-09-03T10:36:01Z,100,6,35.2050660,-106.6135700
1519.4,2016-09-03T10:36:02Z,100,6,35.2051120,-106.6135600
1519.6,2016-09-03T10:36:03Z,100,48,35.2051560,-106.6135510
1519.6,2016-09-03T10:36:04Z,101,71,35.2051990,-106.6135420
1519.4,2016-09-03T10:36:05Z,102,71,35.2052440,-106.6135330
1519.4,2016-09-03T10:36:06Z,102,75,35.2052900,-106.6135200
1519.8,2016-09-03T10:36:07Z,102,80,35.2053350,-106.6135050
1519.6,2016-09-03T10:36:08Z,102,83,35.2053830,-106.6134880
1519.8,2016-09-03T10:36:09Z,102,83,35.2054310,-106.6134750
1519.8,2016-09-03T10:36:10Z,99,31,35.2054780,-106.6134620
1520.0,2016-09-03T10:36:11Z,99,79,35.2055240,-106.6134440
1520.0,2016-09-03T10:36:12Z,99,78,35.2055710,-106.6134240
1519.8,2016-09-03T10:36:13Z,99,79,35.2056180,-106.6134030
1519.8,2016-09-03T10:36:14Z,99,81,35.2056650,-106.6133780
1519.8,2016-09-03T10:36:15Z,99,83,35.2057120,-106.6133530
1519.8,2016-09-03T10:36:16Z,99,84,35.2057620,-106.6133310
1519.8,2016-09-03T10:36:17Z,99,84,35.2058080,-106.6133090
1520.0,2016-09-03T10:36:18Z,99,85,35.2058500,-106.6132870
1520.0,2016-09-03T10:36:19Z,97,88,35.2058930,-106.6132620
1520.0,2016-09-03T10:36:20Z,97,86,35.2059400,-106.6132350
1520.0,2016-09-03T10:36:21Z,97,36,35.2059860,-106.6132040
1519.8,2016-09-03T10:36:22Z,97,36,35.2060300,-106.6131740
1520.0,2016-09-03T10:36:23Z,97,36,35.2060740,-106.6131440
1520.0,2016-09-03T10:36:24Z,97,0,35.2061180,-106.6131130
1520.0,2016-09-03T10:36:25Z,99,0,35.2061600,-106.6130860
1520.0,2016-09-03T10:36:26Z,99,12,35.2062010,-106.6130580
1520.0,2016-09-03T10:36:27Z,99,12,35.2062420,-106.6130280
1520.0,2016-09-03T10:36:28Z,99,79,35.2062850,-106.6129950
1520.2,2016-09-03T10:36:29Z,99,79,35.2063290,-106.6129600
1520.4,2016-09-03T10:36:30Z,99,82,35.2063720,-106.6129250
1520.2,2016-09-03T10:36:31Z,99,83,35.2064170,-106.6128880
1520.2,2016-09-03T10:36:32Z,99,85,35.2064620,-106.6128500
1520.4,2016-09-03T10:36:33Z,99,87,35.2065060,-106.6128100
1520.2,2016-09-03T10:36:34Z,99,89,35.2065490,-106.6127660
1520.2,2016-09-03T10:36:35Z,99,89,35.2065910,-106.6127190
1520.2,2016-09-03T10:36:36Z,99,37,35.2066330,-106.6126750
1520.2,2016-09-03T10:36:37Z,99,37,35.2066740,-106.6126320
1520.2,2016-09-03T10:36:38Z,99,37,35.2067120,-106.6125890
1520.2,2016-09-03T10:36:39Z,99,0,35.2067490,-106.6125450
1520.2,2016-09-03T10:36:40Z,99,0,35.2067840,-106.6125010
1520.4,2016-09-03T10:36:41Z,99,11,35.2068170,-106.6124570
1520.2,2016-09-03T10:36:42Z,99,81,35.2068500,-106.6124130
1520.2,2016-09-03T10:36:43Z,92,81,35.2068820,-106.6123680
1520.4,2016-09-03T10:36:44Z,87,82,35.2069160,-106.6123230
1520.4,2016-09-03T10:36:45Z,83,85,35.2069490,-106.6122750
1520.4,2016-09-03T10:36:46Z,78,84,35.2069810,-106.6122250
1520.2,2016-09-03T10:36:47Z,78,88,35.2070140,-106.6121730
1520.4,2016-09-03T10:36:48Z,78,88,35.2070460,-106.6121170
1520.4,2016-09-03T10:36:49Z,78,88,35.2070800,-106.6120640
1520.4,2016-09-03T10:36:50Z,78,0,35.2071120,-106.6120120
1520.2,2016-09-03T10:36:51Z,78,0,35.2071430,-106.6119610
1520.4,2016-09-03T10:36:52Z,78,0,35.2071720,-106.6119120
1520.2,2016-09-03T10:36:53Z,78,11,35.2072000,-106.6118640
1520.4,2016-09-03T10:36:54Z,78,74,35.2072270,-106.6118160
