ele,time,extensions/TrackPointExtension/hr/__text,extensions/TrackPointExtension/cad/__text,_lat,_lon,,,,,
1565.2,2016-09-02T18:49:11Z,113,0,35.079814,-106.710645,,,,,
1565.2,2016-09-02T18:49:12Z,116,0,35.079814,-106.710645,,,,,
1565.2,2016-09-02T18:49:13Z,116,21,35.079814,-106.710645,,,,,
1565.2,2016-09-02T18:49:14Z,116,21,35.079814,-106.710645,,,,,
1565,2016-09-02T18:49:21Z,117,0,35.079811,-106.71065,,,,,
1565,2016-09-02T18:49:22Z,117,0,35.079811,-106.71065,,,,,
1565.2,2016-09-02T18:49:23Z,117,0,35.079811,-106.71065,,,,,
1565.4,2016-09-02T18:49:24Z,116,0,35.079815,-106.710634,,,,,
1565.4,2016-09-02T18:49:25Z,115,0,35.079818,-106.71061,,,,,
1565.4,2016-09-02T18:49:26Z,114,0,35.079823,-106.710585,,,,,
1565.6,2016-09-02T18:49:27Z,113,0,35.079827,-106.710553,,,,,
1565.8,2016-09-02T18:49:28Z,113,57,35.079836,-106.710514,,,,,
1565.8,2016-09-02T18:49:29Z,113,78,35.079848,-106.710464,,,,,
1565.8,2016-09-02T18:49:30Z,114,87,35.079861,-106.710408,,,,,
1566,2016-09-02T18:49:31Z,113,66,35.079875,-106.710347,,,,,
1566.2,2016-09-02T18:49:32Z,114,64,35.079892,-106.710281,,,,,
1566,2016-09-02T18:49:33Z,116,75,35.079909,-106.710212,,,,,
1565.6,2016-09-02T18:49:34Z,118,74,35.079928,-106.710136,,,,,
1565.2,2016-09-02T18:49:35Z,119,82,35.079949,-106.710055,,,,,
1564.6,2016-09-02T18:49:36Z,120,84,35.079971,-106.709972,,,,,
1565.2,2016-09-02T18:49:37Z,120,88,35.079992,-106.709885,,,,,
1565.6,2016-09-02T18:49:38Z,120,88,35.080012,-106.709794,,,,,
1565.4,2016-09-02T18:49:39Z,120,88,35.080032,-106.709702,,,,,
1565.2,2016-09-02T18:49:40Z,120,39,35.080052,-106.709609,,,,,
1565,2016-09-02T18:49:41Z,120,94,35.080072,-106.709513,,,,,
1564.6,2016-09-02T18:49:42Z,120,94,35.080092,-106.709415,,,,,
1564.6,2016-09-02T18:49:43Z,118,101,35.080113,-106.709317,,,,,
1565,2016-09-02T18:49:44Z,118,32,35.080135,-106.709217,,,,,
1564.8,2016-09-02T18:49:45Z,119,32,35.080159,-106.709119,,,,,
1564.6,2016-09-02T18:49:46Z,120,32,35.08018,-106.70902,,,,,
1564.2,2016-09-02T18:49:47Z,120,41,35.080201,-106.708923,,,,,
1564.2,2016-09-02T18:49:48Z,120,45,35.080223,-106.708825,,,,,
1563.4,2016-09-02T18:49:49Z,122,45,35.080243,-106.708728,,,,,
1563.2,2016-09-02T18:49:50Z,123,45,35.080264,-106.70863,,,,,
1563.2,2016-09-02T18:49:51Z,124,23,35.080285,-106.708535,,,,,
1562.8,2016-09-02T18:49:52Z,124,101,35.080307,-106.708439,,,,,
1563.4,2016-09-02T18:49:53Z,124,98,35.08033,-106.70834,,,,,
1563.4,2016-09-02T18:49:54Z,124,100,35.080352,-106.708241,,,,,
1563,2016-09-02T18:49:55Z,125,100,35.080371,-106.70814,,,,,
1563.2,2016-09-02T18:49:56Z,125,100,35.080392,-106.708037,,,,,
1563.6,2016-09-02T18:49:57Z,125,100,35.080416,-106.707933,,,,,
1563.4,2016-09-02T18:49:58Z,125,0,35.080438,-106.707829,,,,,
1563.4,2016-09-02T18:49:59Z,125,0,35.08046,-106.707726,,,,,
1563,2016-09-02T18:50:00Z,125,0,35.080482,-106.707625,,,,,
1562.6,2016-09-02T18:50:01Z,125,21,35.080506,-106.707526,,,,,
1562.2,2016-09-02T18:50:02Z,125,21,35.08053,-106.707426,,,,,
1562,2016-09-02T18:50:03Z,125,21,35.080554,-106.707325,,,,,
1562,2016-09-02T18:50:04Z,125,0,35.080577,-106.707223,,,,,
1562.2,2016-09-02T18:50:05Z,125,20,35.080601,-106.707125,,,,,
1562.4,2016-09-02T18:50:06Z,125,20,35.080623,-106.707026,,,,,
1562.4,2016-09-02T18:50:07Z,125,40,35.080645,-106.706929,,,,,
1561.6,2016-09-02T18:50:08Z,125,98,35.080666,-106.706835,,,,,
1561.8,2016-09-02T18:50:09Z,125,96,35.080687,-106.706735,,,,,
1561.6,2016-09-02T18:50:10Z,125,98,35.080709,-106.706638,,,,,
1561.8,2016-09-02T18:50:11Z,124,97,35.080731,-106.70654,,,,,
1562.2,2016-09-02T18:50:12Z,124,100,35.080753,-106.70644,,,,,
1561.6,2016-09-02T18:50:13Z,124,100,35.080776,-106.706341,,,,,
1561.6,2016-09-02T18:50:14Z,124,100,35.080798,-106.706242,,,,,
1561.2,2016-09-02T18:50:15Z,124,22,35.080822,-106.706144,,,,,
1561.4,2016-09-02T18:50:16Z,124,97,35.080844,-106.70605,,,,,
1561.4,2016-09-02T18:50:17Z,124,99,35.080866,-106.705954,,,,,
1561,2016-09-02T18:50:18Z,124,97,35.080889,-106.705856,,,,,
1561.2,2016-09-02T18:50:19Z,124,97,35.080912,-106.705758,,,,,
1561.2,2016-09-02T18:50:20Z,124,98,35.080936,-106.705659,,,,,
1561.4,2016-09-02T18:50:21Z,124,98,35.080958,-106.705561,,,,,
1561.4,2016-09-02T18:50:22Z,125,98,35.080979,-106.705462,,,,,
1561.4,2016-09-02T18:50:23Z,126,97,35.081001,-106.705363,,,,,
1561.6,2016-09-02T18:50:24Z,126,95,35.081023,-106.705266,,,,,
1561.8,2016-09-02T18:50:25Z,127,95,35.081044,-106.70517,,,,,
1561.8,2016-09-02T18:50:26Z,127,93,35.081065,-106.705075,,,,,
1561.6,2016-09-02T18:50:27Z,127,92,35.081084,-106.70498,,,,,
1561.8,2016-09-02T18:50:28Z,127,91,35.081104,-106.704885,,,,,
1561.6,2016-09-02T18:50:29Z,127,91,35.081124,-106.704793,,,,,
1561.4,2016-09-02T18:50:30Z,129,88,35.081145,-106.704702,,,,,
1561.4,2016-09-02T18:50:31Z,129,95,35.081165,-106.704608,,,,,
1561.4,2016-09-02T18:50:32Z,130,94,35.081186,-106.704514,,,,,
1561.4,2016-09-02T18:50:33Z,130,94,35.081206,-106.70442,,,,,
1561.6,2016-09-02T18:50:34Z,130,93,35.081227,-106.704327,,,,,
1561.2,2016-09-02T18:50:35Z,130,92,35.081247,-106.704235,,,,,
1561.4,2016-09-02T18:50:36Z,130,91,35.081267,-106.704144,,,,,
1561.2,2016-09-02T18:50:37Z,131,92,35.081286,-106.704051,,,,,
1561.6,2016-09-02T18:50:38Z,132,91,35.081306,-106.703959,,,,,
1561.6,2016-09-02T18:50:39Z,132,91,35.081327,-106.703868,,,,,
1562,2016-09-02T18:50:40Z,132,91,35.081349,-106.703777,,,,,
1561.8,2016-09-02T18:50:41Z,132,91,35.081371,-106.703686,,,,,
1561.6,2016-09-02T18:50:42Z,132,90,35.081393,-106.703596,,,,,
1561.4,2016-09-02T18:50:43Z,132,92,35.081414,-106.703505,,,,,
1561.2,2016-09-02T18:50:44Z,132,92,35.081434,-106.703414,,,,,
1561.4,2016-09-02T18:50:45Z,132,94,35.081456,-106.703321,,,,,
1561.2,2016-09-02T18:50:46Z,133,94,35.081477,-106.703229,,,,,
1561,2016-09-02T18:50:47Z,138,93,35.0815,-106.703135,,,,,
1561,2016-09-02T18:50:48Z,138,96,35.081519,-106.703039,,,,,
1561,2016-09-02T18:50:49Z,139,38,35.081538,-106.702946,,,,,
1561.2,2016-09-02T18:50:50Z,139,100,35.08156,-106.702849,,,,,
1561.4,2016-09-02T18:50:51Z,135,97,35.081583,-106.702754,,,,,
1561.4,2016-09-02T18:50:52Z,135,97,35.081605,-106.702656,,,,,
1561,2016-09-02T18:50:53Z,135,32,35.081627,-106.70256,,,,,
1560.8,2016-09-02T18:50:54Z,135,32,35.08165,-106.702464,,,,,
1560.6,2016-09-02T18:50:55Z,135,32,35.081672,-106.702369,,,,,
1560.6,2016-09-02T18:50:56Z,135,0,35.081694,-106.702273,,,,,
1560.4,2016-09-02T18:50:57Z,135,0,35.081716,-106.702176,,,,,
1560.6,2016-09-02T18:50:58Z,135,0,35.081737,-106.70208,,,,,
1560.4,2016-09-02T18:50:59Z,135,0,35.081759,-106.701983,,,,,
1559.4,2016-09-02T18:51:00Z,134,0,35.081783,-106.701884,,,,,
1559.4,2016-09-02T18:51:01Z,134,0,35.081806,-106.701785,,,,,
1559.2,2016-09-02T18:51:02Z,133,0,35.08183,-106.701686,,,,,
1558.6,2016-09-02T18:51:03Z,132,0,35.081853,-106.701584,,,,,
1558,2016-09-02T18:51:04Z,132,0,35.081876,-106.70148,,,,,
1558.2,2016-09-02T18:51:05Z,132,0,35.0819,-106.701375,,,,,
1557.6,2016-09-02T18:51:06Z,132,0,35.081924,-106.701268,,,,,
1557.4,2016-09-02T18:51:07Z,131,0,35.081948,-106.701158,,,,,
1557,2016-09-02T18:51:08Z,127,0,35.081971,-106.701045,,,,,
1556.4,2016-09-02T18:51:09Z,127,0,35.081997,-106.700931,,,,,
1556.2,2016-09-02T18:51:10Z,138,0,35.082022,-106.700815,,,,,
1555.4,2016-09-02T18:51:11Z,138,0,35.082044,-106.700698,,,,,
1554.6,2016-09-02T18:51:12Z,135,0,35.082069,-106.700581,,,,,
1554.4,2016-09-02T18:51:13Z,131,0,35.082094,-106.700461,,,,,
1553.8,2016-09-02T18:51:14Z,127,0,35.08212,-106.70034,,,,,
1553,2016-09-02T18:51:15Z,124,0,35.082147,-106.700217,,,,,
1552.8,2016-09-02T18:51:16Z,124,0,35.082174,-106.700093,,,,,
1552.4,2016-09-02T18:51:17Z,124,0,35.082203,-106.699971,,,,,
1551.8,2016-09-02T18:51:18Z,122,0,35.082233,-106.699846,,,,,
1551.6,2016-09-02T18:51:19Z,121,0,35.082264,-106.69972,,,,,
1551,2016-09-02T18:51:20Z,121,0,35.082293,-106.699593,,,,,
1550,2016-09-02T18:51:21Z,118,0,35.082321,-106.699466,,,,,
1549.4,2016-09-02T18:51:22Z,118,0,35.082348,-106.699341,,,,,
1549,2016-09-02T18:51:23Z,118,0,35.082373,-106.699224,,,,,
1548.6,2016-09-02T18:51:24Z,119,0,35.082397,-106.699117,,,,,
1548.2,2016-09-02T18:51:25Z,119,0,35.08242,-106.699015,,,,,
1547.6,2016-09-02T18:51:26Z,119,0,35.082443,-106.698919,,,,,
1547,2016-09-02T18:51:27Z,119,0,35.082462,-106.698828,,,,,
1546.8,2016-09-02T18:51:28Z,119,0,35.08248,-106.698745,,,,,
1546.8,2016-09-02T18:51:29Z,118,0,35.082496,-106.698669,,,,,
1546.4,2016-09-02T18:51:30Z,115,0,35.082511,-106.698599,,,,,
1546.2,2016-09-02T18:51:31Z,113,0,35.082527,-106.698532,,,,,
1546.2,2016-09-02T18:51:32Z,112,0,35.082545,-106.698466,,,,,
1546.4,2016-09-02T18:51:33Z,111,73,35.082561,-106.698397,,,,,
1546.6,2016-09-02T18:51:34Z,111,80,35.082577,-106.698321,,,,,
1546.2,2016-09-02T18:51:35Z,111,80,35.082596,-106.698242,,,,,
1546.4,2016-09-02T18:51:36Z,113,85,35.082616,-106.698154,,,,,
1546.2,2016-09-02T18:51:37Z,115,108,35.082639,-106.698056,,,,,
1546.2,2016-09-02T18:51:38Z,115,103,35.082661,-106.697949,,,,,
1546,2016-09-02T18:51:39Z,115,106,35.082686,-106.697838,,,,,
1545.8,2016-09-02T18:51:40Z,115,110,35.08271,-106.697724,,,,,
1545.2,2016-09-02T18:51:41Z,115,112,35.082735,-106.697608,,,,,
1545,2016-09-02T18:51:42Z,123,103,35.082761,-106.697488,,,,,
1544.6,2016-09-02T18:51:43Z,123,108,35.082786,-106.697367,,,,,
1544.2,2016-09-02T18:51:44Z,129,98,35.082813,-106.697246,,,,,
1544.2,2016-09-02T18:51:45Z,129,102,35.082841,-106.697124,,,,,
1543.8,2016-09-02T18:51:46Z,129,103,35.082869,-106.697001,,,,,
1544.2,2016-09-02T18:51:47Z,129,108,35.082898,-106.696875,,,,,
1544,2016-09-02T18:51:48Z,130,34,35.082927,-106.696748,,,,,
1543,2016-09-02T18:51:49Z,130,34,35.082955,-106.696621,,,,,
1542.8,2016-09-02T18:51:50Z,131,34,35.082984,-106.696494,,,,,
1542.2,2016-09-02T18:51:51Z,131,0,35.083013,-106.696364,,,,,
1542,2016-09-02T18:51:52Z,132,0,35.083041,-106.696234,,,,,
1541.6,2016-09-02T18:51:53Z,132,0,35.083069,-106.696104,,,,,
1541.2,2016-09-02T18:51:54Z,132,0,35.083098,-106.695973,,,,,
1540.6,2016-09-02T18:51:55Z,132,0,35.08313,-106.695839,,,,,
1540.2,2016-09-02T18:51:56Z,132,0,35.083162,-106.695705,,,,,
1539.2,2016-09-02T18:51:57Z,132,0,35.083196,-106.69557,,,,,
1538.4,2016-09-02T18:51:58Z,132,0,35.083229,-106.695434,,,,,
1537.4,2016-09-02T18:51:59Z,130,0,35.083263,-106.695297,,,,,
1537,2016-09-02T18:52:00Z,127,0,35.083296,-106.695157,,,,,
1536.4,2016-09-02T18:52:01Z,125,0,35.08333,-106.695016,,,,,
1535.4,2016-09-02T18:52:02Z,124,0,35.083363,-106.694875,,,,,
1534.8,2016-09-02T18:52:03Z,123,0,35.083396,-106.694732,,,,,
1534.2,2016-09-02T18:52:04Z,122,0,35.083429,-106.694589,,,,,
1534,2016-09-02T18:52:05Z,122,0,35.083462,-106.694446,,,,,
1533.2,2016-09-02T18:52:06Z,121,0,35.083493,-106.694302,,,,,
1532.2,2016-09-02T18:52:07Z,120,0,35.083526,-106.694157,,,,,
1531.8,2016-09-02T18:52:08Z,120,0,35.083558,-106.694013,,,,,
1530.4,2016-09-02T18:52:09Z,118,0,35.08359,-106.693868,,,,,
1529.4,2016-09-02T18:52:10Z,116,0,35.083621,-106.693725,,,,,
1528.8,2016-09-02T18:52:11Z,116,0,35.083653,-106.693582,,,,,
1528.8,2016-09-02T18:52:12Z,115,0,35.083685,-106.693437,,,,,
1528,2016-09-02T18:52:13Z,113,0,35.083717,-106.693293,,,,,
1527.8,2016-09-02T18:52:14Z,112,0,35.083751,-106.693152,,,,,
1527.8,2016-09-02T18:52:15Z,112,0,35.083784,-106.693012,,,,,
1527,2016-09-02T18:52:16Z,112,0,35.083814,-106.692875,,,,,
1526.8,2016-09-02T18:52:17Z,120,0,35.083842,-106.69274,,,,,
1527,2016-09-02T18:52:18Z,120,0,35.083869,-106.692609,,,,,
1527,2016-09-02T18:52:19Z,120,0,35.083897,-106.69248,,,,,
1526.6,2016-09-02T18:52:20Z,120,0,35.083924,-106.692356,,,,,
1526.4,2016-09-02T18:52:21Z,120,109,35.083952,-106.692234,,,,,
1526.4,2016-09-02T18:52:22Z,120,102,35.083981,-106.692113,,,,,
1526.6,2016-09-02T18:52:23Z,120,103,35.084008,-106.691991,,,,,
1526.6,2016-09-02T18:52:24Z,119,101,35.084035,-106.69187,,,,,
1526.4,2016-09-02T18:52:25Z,119,105,35.084064,-106.691753,,,,,
1526.6,2016-09-02T18:52:26Z,120,98,35.084091,-106.691634,,,,,
1526.8,2016-09-02T18:52:27Z,120,100,35.084117,-106.691516,,,,,
1526.8,2016-09-02T18:52:28Z,120,98,35.084144,-106.691399,,,,,
1527,2016-09-02T18:52:29Z,120,97,35.08417,-106.691282,,,,,
1526.8,2016-09-02T18:52:30Z,120,97,35.084195,-106.691166,,,,,
1526.8,2016-09-02T18:52:31Z,120,97,35.08422,-106.691048,,,,,
1526.8,2016-09-02T18:52:32Z,120,96,35.084245,-106.690935,,,,,
1526.6,2016-09-02T18:52:33Z,120,93,35.084269,-106.690822,,,,,
1527,2016-09-02T18:52:34Z,120,94,35.084293,-106.690709,,,,,
1527,2016-09-02T18:52:35Z,120,91,35.084316,-106.690597,,,,,
1527,2016-09-02T18:52:36Z,120,93,35.08434,-106.690486,,,,,
1526.8,2016-09-02T18:52:37Z,120,93,35.084365,-106.690377,,,,,
1527,2016-09-02T18:52:38Z,120,90,35.084388,-106.690267,,,,,
1527,2016-09-02T18:52:39Z,120,87,35.084411,-106.690159,,,,,
1526.8,2016-09-02T18:52:40Z,121,90,35.084433,-106.690052,,,,,
1526.4,2016-09-02T18:52:41Z,123,90,35.084456,-106.689947,,,,,
1526.6,2016-09-02T18:52:42Z,124,31,35.084481,-106.689844,,,,,
1526.8,2016-09-02T18:52:43Z,124,89,35.084505,-106.689741,,,,,
1526.6,2016-09-02T18:52:44Z,125,85,35.084527,-106.689639,,,,,
1526.6,2016-09-02T18:52:45Z,125,87,35.084549,-106.689537,,,,,
1526.4,2016-09-02T18:52:46Z,125,84,35.084572,-106.689436,,,,,
1526.4,2016-09-02T18:52:47Z,125,87,35.084594,-106.689333,,,,,
1526.2,2016-09-02T18:52:48Z,127,89,35.084617,-106.689232,,,,,
1527,2016-09-02T18:52:49Z,128,92,35.084639,-106.689131,,,,,
1527,2016-09-02T18:52:50Z,129,92,35.084661,-106.689027,,,,,
1526.6,2016-09-02T18:52:51Z,130,90,35.084684,-106.688925,,,,,
1526.8,2016-09-02T18:52:52Z,130,92,35.084708,-106.688821,,,,,
1527,2016-09-02T18:52:53Z,131,92,35.084732,-106.688718,,,,,
1526.6,2016-09-02T18:52:54Z,132,92,35.084754,-106.688615,,,,,
1526.6,2016-09-02T18:52:55Z,132,90,35.084777,-106.688512,,,,,
1526.4,2016-09-02T18:52:56Z,132,93,35.084801,-106.68841,,,,,
1526.4,2016-09-02T18:52:57Z,133,91,35.084824,-106.688308,,,,,
1526.4,2016-09-02T18:52:58Z,133,93,35.084847,-106.688207,,,,,
1527,2016-09-02T18:52:59Z,133,89,35.084872,-106.688107,,,,,
1527.2,2016-09-02T18:53:00Z,134,90,35.084897,-106.688007,,,,,
1526.6,2016-09-02T18:53:01Z,134,94,35.084921,-106.687907,,,,,
1526.4,2016-09-02T18:53:02Z,134,89,35.084943,-106.687807,,,,,
1526.4,2016-09-02T18:53:03Z,134,88,35.084967,-106.687709,,,,,
1526.4,2016-09-02T18:53:04Z,135,88,35.084991,-106.687612,,,,,
1526.4,2016-09-02T18:53:05Z,136,88,35.085015,-106.687515,,,,,
1526.2,2016-09-02T18:53:06Z,136,28,35.085035,-106.687425,,,,,
1526.2,2016-09-02T18:53:07Z,135,76,35.085053,-106.687339,,,,,
1526.6,2016-09-02T18:53:08Z,136,82,35.085072,-106.687252,,,,,
1526.6,2016-09-02T18:53:09Z,136,78,35.085091,-106.687166,,,,,
1526.6,2016-09-02T18:53:10Z,136,81,35.08511,-106.687079,,,,,
1526.4,2016-09-02T18:53:11Z,136,82,35.08513,-106.686989,,,,,
1526.8,2016-09-02T18:53:12Z,136,81,35.08515,-106.686897,,,,,
1527,2016-09-02T18:53:13Z,136,80,35.08517,-106.686807,,,,,
1526.8,2016-09-02T18:53:14Z,136,80,35.08519,-106.686715,,,,,
1526.6,2016-09-02T18:53:15Z,137,81,35.085211,-106.686625,,,,,
1526.6,2016-09-02T18:53:16Z,137,80,35.085231,-106.686537,,,,,
1526.4,2016-09-02T18:53:17Z,137,80,35.085252,-106.686447,,,,,
1526.2,2016-09-02T18:53:18Z,137,28,35.085272,-106.68636,,,,,
1526.4,2016-09-02T18:53:19Z,137,28,35.085293,-106.686277,,,,,
1526.2,2016-09-02T18:53:20Z,137,28,35.085313,-106.686197,,,,,
1526.2,2016-09-02T18:53:21Z,136,0,35.08533,-106.686118,,,,,
1526.2,2016-09-02T18:53:22Z,135,0,35.085345,-106.686038,,,,,
1526.2,2016-09-02T18:53:23Z,135,0,35.085361,-106.68596,,,,,
1526.2,2016-09-02T18:53:24Z,134,0,35.085378,-106.685884,,,,,
1526,2016-09-02T18:53:25Z,133,0,35.085393,-106.685811,,,,,
1525.8,2016-09-02T18:53:26Z,133,0,35.085406,-106.685748,,,,,
1525.8,2016-09-02T18:53:27Z,132,0,35.085419,-106.685699,,,,,
1525.6,2016-09-02T18:53:28Z,131,0,35.08543,-106.685658,,,,,
1525.6,2016-09-02T18:53:29Z,131,0,35.085438,-106.685622,,,,,
1525.8,2016-09-02T18:53:30Z,131,0,35.085445,-106.685598,,,,,
1526,2016-09-02T18:53:31Z,130,0,35.085451,-106.68558,,,,,
1526,2016-09-02T18:53:32Z,128,0,35.085459,-106.685569,,,,,
1526,2016-09-02T18:53:33Z,126,0,35.085467,-106.685558,,,,,
1525.8,2016-09-02T18:53:34Z,131,0,35.085472,-106.685543,,,,,
1525.8,2016-09-02T18:53:35Z,131,4,35.085481,-106.68552,,,,,
1526,2016-09-02T18:53:36Z,131,4,35.085493,-106.68549,,,,,
1526.2,2016-09-02T18:53:37Z,131,4,35.085509,-106.685448,,,,,
1526.2,2016-09-02T18:53:38Z,131,36,35.085526,-106.685398,,,,,
1526.2,2016-09-02T18:53:39Z,131,56,35.085547,-106.685342,,,,,
1526.4,2016-09-02T18:53:40Z,132,63,35.085569,-106.685279,,,,,
1526.6,2016-09-02T18:53:41Z,132,70,35.085591,-106.68521,,,,,
1527,2016-09-02T18:53:42Z,133,69,35.085617,-106.685137,,,,,
1527.2,2016-09-02T18:53:43Z,134,35,35.085648,-106.685058,,,,,
1527.2,2016-09-02T18:53:44Z,134,78,35.085681,-106.684976,,,,,
1527.2,2016-09-02T18:53:45Z,133,79,35.085715,-106.684894,,,,,
1527,2016-09-02T18:53:46Z,134,83,35.085751,-106.684809,,,,,
1527,2016-09-02T18:53:47Z,134,87,35.085791,-106.684722,,,,,
1527.2,2016-09-02T18:53:48Z,134,87,35.085834,-106.684633,,,,,
1527.2,2016-09-02T18:53:49Z,134,91,35.08588,-106.684543,,,,,
1527.8,2016-09-02T18:53:50Z,135,91,35.085926,-106.684454,,,,,
1527.8,2016-09-02T18:53:51Z,135,91,35.085974,-106.684366,,,,,
1528,2016-09-02T18:53:52Z,136,90,35.086023,-106.684279,,,,,
1528.2,2016-09-02T18:53:53Z,138,91,35.086075,-106.684193,,,,,
1528.2,2016-09-02T18:53:54Z,138,92,35.086128,-106.684109,,,,,
1528.2,2016-09-02T18:53:55Z,140,90,35.086181,-106.684026,,,,,
1528.2,2016-09-02T18:53:56Z,141,90,35.086234,-106.683944,,,,,
1528.4,2016-09-02T18:53:57Z,142,89,35.086288,-106.683864,,,,,
1528.6,2016-09-02T18:53:58Z,142,88,35.086342,-106.683786,,,,,
1528.8,2016-09-02T18:53:59Z,142,87,35.086397,-106.683707,,,,,
1528.8,2016-09-02T18:54:00Z,142,87,35.086451,-106.68363,,,,,
1529,2016-09-02T18:54:01Z,142,87,35.086504,-106.683552,,,,,
1528.8,2016-09-02T18:54:02Z,143,86,35.086557,-106.683474,,,,,
1528.8,2016-09-02T18:54:03Z,144,87,35.086611,-106.683396,,,,,
1528.8,2016-09-02T18:54:04Z,144,85,35.086665,-106.68332,,,,,
1528.8,2016-09-02T18:54:05Z,145,83,35.086719,-106.683245,,,,,
1528.8,2016-09-02T18:54:06Z,145,85,35.086773,-106.683173,,,,,
1529,2016-09-02T18:54:07Z,146,85,35.086828,-106.683101,,,,,
1529.2,2016-09-02T18:54:08Z,146,85,35.086883,-106.68303,,,,,
1529.4,2016-09-02T18:54:09Z,146,90,35.086939,-106.68296,,,,,
1529.6,2016-09-02T18:54:10Z,146,89,35.086996,-106.68289,,,,,
1529.6,2016-09-02T18:54:11Z,146,90,35.087053,-106.68282,,,,,
1529.4,2016-09-02T18:54:12Z,146,89,35.087109,-106.68275,,,,,
1529.4,2016-09-02T18:54:13Z,147,90,35.087164,-106.682677,,,,,
1529.8,2016-09-02T18:54:14Z,147,90,35.08722,-106.682605,,,,,
1529.6,2016-09-02T18:54:15Z,147,90,35.087277,-106.682533,,,,,
1529.6,2016-09-02T18:54:16Z,147,91,35.087336,-106.682463,,,,,
1529.6,2016-09-02T18:54:17Z,148,92,35.087396,-106.682397,,,,,
1529.2,2016-09-02T18:54:18Z,149,92,35.08746,-106.682332,,,,,
1529.2,2016-09-02T18:54:19Z,149,90,35.087524,-106.68227,,,,,
1529.2,2016-09-02T18:54:20Z,150,91,35.087589,-106.682209,,,,,
1529.2,2016-09-02T18:54:21Z,150,92,35.087653,-106.682146,,,,,
1529.8,2016-09-02T18:54:22Z,150,90,35.087718,-106.682084,,,,,
1529.6,2016-09-02T18:54:23Z,150,91,35.087784,-106.682025,,,,,
1529.6,2016-09-02T18:54:24Z,144,89,35.087848,-106.681966,,,,,
1530,2016-09-02T18:54:25Z,144,89,35.087913,-106.681908,,,,,
1530,2016-09-02T18:54:26Z,144,90,35.087978,-106.68185,,,,,
1530.6,2016-09-02T18:54:27Z,146,90,35.088043,-106.681792,,,,,
1530.8,2016-09-02T18:54:28Z,147,89,35.088106,-106.681732,,,,,
1530.8,2016-09-02T18:54:29Z,147,89,35.08817,-106.681672,,,,,
1530.8,2016-09-02T18:54:30Z,147,88,35.088234,-106.681615,,,,,
1530.8,2016-09-02T18:54:31Z,147,89,35.088298,-106.681557,,,,,
1530.8,2016-09-02T18:54:32Z,148,89,35.088363,-106.681499,,,,,
1530.8,2016-09-02T18:54:33Z,148,89,35.088427,-106.681441,,,,,
1530.6,2016-09-02T18:54:34Z,148,89,35.088492,-106.681383,,,,,
1531,2016-09-02T18:54:35Z,149,89,35.088558,-106.681325,,,,,
1531.2,2016-09-02T18:54:36Z,149,90,35.088622,-106.681266,,,,,
1531,2016-09-02T18:54:37Z,151,91,35.088688,-106.681208,,,,,
1531.2,2016-09-02T18:54:38Z,151,89,35.088752,-106.681149,,,,,
1531.2,2016-09-02T18:54:39Z,151,91,35.088817,-106.681092,,,,,
1531.2,2016-09-02T18:54:40Z,151,90,35.088883,-106.681034,,,,,
1531.4,2016-09-02T18:54:41Z,151,92,35.08895,-106.680973,,,,,
1531.4,2016-09-02T18:54:42Z,151,92,35.089016,-106.680913,,,,,
1531.4,2016-09-02T18:54:43Z,150,92,35.089082,-106.680853,,,,,
1531.4,2016-09-02T18:54:44Z,150,93,35.08915,-106.680793,,,,,
1531.6,2016-09-02T18:54:45Z,150,92,35.089218,-106.680732,,,,,
1531.4,2016-09-02T18:54:46Z,150,94,35.089285,-106.680671,,,,,
1531.8,2016-09-02T18:54:47Z,149,94,35.089353,-106.68061,,,,,
1531.6,2016-09-02T18:54:48Z,149,94,35.089421,-106.680549,,,,,
1531.6,2016-09-02T18:54:49Z,149,96,35.089489,-106.680488,,,,,
1531.6,2016-09-02T18:54:50Z,149,97,35.089559,-106.680427,,,,,
1531.6,2016-09-02T18:54:51Z,149,95,35.089628,-106.680365,,,,,
1531.8,2016-09-02T18:54:52Z,149,50,35.089699,-106.680303,,,,,
1531.8,2016-09-02T18:54:53Z,149,50,35.08977,-106.68024,,,,,
1531.6,2016-09-02T18:54:54Z,148,50,35.08984,-106.680178,,,,,
1531.4,2016-09-02T18:54:55Z,148,0,35.089909,-106.680115,,,,,
1531.4,2016-09-02T18:54:56Z,148,0,35.089978,-106.680054,,,,,
1531.4,2016-09-02T18:54:57Z,147,0,35.090047,-106.679993,,,,,
1531,2016-09-02T18:54:58Z,146,0,35.090115,-106.679933,,,,,
1530.8,2016-09-02T18:54:59Z,145,0,35.090183,-106.679873,,,,,
1530.8,2016-09-02T18:55:00Z,145,0,35.09025,-106.679812,,,,,
1530.6,2016-09-02T18:55:01Z,145,0,35.090318,-106.67975,,,,,
1530.8,2016-09-02T18:55:02Z,144,0,35.090386,-106.679689,,,,,
1530.6,2016-09-02T18:55:03Z,144,0,35.090454,-106.679629,,,,,
1530.2,2016-09-02T18:55:04Z,144,0,35.090522,-106.679568,,,,,
1530.2,2016-09-02T18:55:05Z,141,0,35.090588,-106.679512,,,,,
1530,2016-09-02T18:55:06Z,140,0,35.09065,-106.679456,,,,,
1529.8,2016-09-02T18:55:07Z,138,0,35.090705,-106.679407,,,,,
